Element,50000000,Density,0.25,Repeated,100,P_Boncz,650,P_Offst,283
Element,50000000,Density,0.25,Repeated,100,P_Boncz,653,P_Offst,297
Element,50000000,Density,0.25,Repeated,100,P_Boncz,655,P_Offst,278
Element,50000000,Density,0.25,Repeated,100,P_Boncz,673,P_Offst,280
Element,50000000,Density,0.25,Repeated,100,P_Boncz,654,P_Offst,287
Element,50000000,Density,0.5,Repeated,100,P_Boncz,405,P_Offst,256
Element,50000000,Density,0.5,Repeated,100,P_Boncz,426,P_Offst,222
Element,50000000,Density,0.5,Repeated,100,P_Boncz,417,P_Offst,255
Element,50000000,Density,0.5,Repeated,100,P_Boncz,405,P_Offst,261
Element,50000000,Density,0.5,Repeated,100,P_Boncz,412,P_Offst,255
Element,50000000,Density,0.75,Repeated,100,P_Boncz,181,P_Offst,221
Element,50000000,Density,0.75,Repeated,100,P_Boncz,172,P_Offst,234
Element,50000000,Density,0.75,Repeated,100,P_Boncz,201,P_Offst,214
Element,50000000,Density,0.75,Repeated,100,P_Boncz,195,P_Offst,232
Element,50000000,Density,0.75,Repeated,100,P_Boncz,180,P_Offst,242
Element,50000000,Density,0.95,Repeated,100,P_Boncz,124,P_Offst,239
Element,50000000,Density,0.95,Repeated,100,P_Boncz,128,P_Offst,231
Element,50000000,Density,0.95,Repeated,100,P_Boncz,106,P_Offst,236
Element,50000000,Density,0.95,Repeated,100,P_Boncz,133,P_Offst,215
Element,50000000,Density,0.95,Repeated,100,P_Boncz,123,P_Offst,216
Element,10000000,Density,0.25,Repeated,100,P_Boncz,713,P_Offst,201
Element,10000000,Density,0.25,Repeated,100,P_Boncz,708,P_Offst,207
Element,10000000,Density,0.25,Repeated,100,P_Boncz,691,P_Offst,204
Element,10000000,Density,0.25,Repeated,100,P_Boncz,727,P_Offst,222
Element,10000000,Density,0.25,Repeated,100,P_Boncz,714,P_Offst,203
Element,10000000,Density,0.5,Repeated,100,P_Boncz,433,P_Offst,174
Element,10000000,Density,0.5,Repeated,100,P_Boncz,455,P_Offst,165
Element,10000000,Density,0.5,Repeated,100,P_Boncz,428,P_Offst,205
Element,10000000,Density,0.5,Repeated,100,P_Boncz,425,P_Offst,185
Element,10000000,Density,0.5,Repeated,100,P_Boncz,443,P_Offst,171
Element,10000000,Density,0.75,Repeated,100,P_Boncz,182,P_Offst,146
Element,10000000,Density,0.75,Repeated,100,P_Boncz,175,P_Offst,170
Element,10000000,Density,0.75,Repeated,100,P_Boncz,196,P_Offst,162
Element,10000000,Density,0.75,Repeated,100,P_Boncz,173,P_Offst,181
Element,10000000,Density,0.75,Repeated,100,P_Boncz,169,P_Offst,170
Element,10000000,Density,0.95,Repeated,100,P_Boncz,87,P_Offst,168
Element,10000000,Density,0.95,Repeated,100,P_Boncz,93,P_Offst,166
Element,10000000,Density,0.95,Repeated,100,P_Boncz,76,P_Offst,159
Element,10000000,Density,0.95,Repeated,100,P_Boncz,91,P_Offst,161
Element,10000000,Density,0.95,Repeated,100,P_Boncz,89,P_Offst,157
